Gene stable ID	Transcript stable ID	Protein stable ID	UCSC Stable ID
ENSG00000100749	ENST00000679903	ENSP00000506022	uc289aba.1
ENSG00000235142	ENST00000701462		uc316fsg.1
ENSG00000011405	ENST00000265970	ENSP00000265970	uc001mmq.6
ENSG00000100749	ENST00000681419	ENSP00000505512	uc289che.1
ENSG00000235142	ENST00000701592		uc316fxg.1
ENSG00000235142	ENST00000701680		uc316gaq.1
ENSG00000100749	ENST00000681101	ENSP00000506564	uc289buz.1
ENSG00000235142	ENST00000701739		uc316gcx.1
ENSG00000011405	ENST00000691414	ENSP00000509400	uc315tfb.1
ENSG00000235142	ENST00000701885		uc316gim.1
ENSG00000235142	ENST00000701947		uc316gku.1
ENSG00000100749	ENST00000680348	ENSP00000504922	uc289asd.1
ENSG00000235142	ENST00000702011		uc316gng.1
ENSG00000100749	ENST00000679941	ENSP00000506520	uc289acm.1
ENSG00000235142	ENST00000702038		uc316gog.1
ENSG00000011405	ENST00000533645	ENSP00000436244	uc057zlu.1
ENSG00000235142	ENST00000702077		uc316gps.1
ENSG00000186523	ENST00000340537	ENSP00000342610	uc064kiu.1
ENSG00000235142	ENST00000702196		uc316guh.1
ENSG00000100749	ENST00000679452	ENSP00000505395	uc288zjt.1
ENSG00000011405	ENST00000532035	ENSP00000436969	uc057zlv.1
ENSG00000235142	ENST00000702327		uc316gzg.1
ENSG00000100749	ENST00000680849	ENSP00000505602	uc289bli.1
ENSG00000235142	ENST00000702353		uc316hag.1
ENSG00000011405	ENST00000503729		uc057zlw.1
ENSG00000235142	ENST00000702360		uc316han.1
ENSG00000100749	ENST00000681493	ENSP00000506429	uc289cka.1
ENSG00000235142	ENST00000702365		uc316has.1
ENSG00000100749	ENST00000679770	ENSP00000505214	uc288zvy.1
ENSG00000287100	ENST00000653388		uc287kfp.1
ENSG00000186523	ENST00000448228	ENSP00000407067	uc010lse.5
ENSG00000287100	ENST00000689073		uc315pta.2
ENSG00000100749	ENST00000681778	ENSP00000506049	uc289cuz.1
ENSG00000164574	ENST00000425427	ENSP00000415210	uc003lvg.2
ENSG00000287100	ENST00000692243		uc315ukz.2
ENSG00000287100	ENST00000690557		uc315ryc.1
ENSG00000100749	ENST00000681355	ENSP00000506214	uc289cet.1
ENSG00000287100	ENST00000692359		uc315upm.2
ENSG00000186523	ENST00000533852	ENSP00000432931	uc064kix.2
ENSG00000287100	ENST00000701050		uc316fck.1
ENSG00000100749	ENST00000680993	ENSP00000505511	uc289bqw.1
ENSG00000287100	ENST00000701673		uc316gaj.1
ENSG00000100749	ENST00000681695	ENSP00000506225	uc289cru.1
ENSG00000287100	ENST00000701940		uc316gko.1
ENSG00000287100	ENST00000702292		uc316gxy.1
ENSG00000100749	ENST00000681344	ENSP00000506151	uc289cei.1
ENSG00000289368	ENST00000690652		uc315sbt.2
ENSG00000100749	ENST00000680007	ENSP00000505683	uc289afa.1
ENSG00000289368	ENST00000700866		uc316evi.1
ENSG00000289368	ENST00000700904		uc316ewu.1
ENSG00000100749	ENST00000679918	ENSP00000505439	uc289abp.1
ENSG00000289368	ENST00000702216		uc316gvb.1
ENSG00000186523	ENST00000431227	ENSP00000444227	uc064kiv.1
ENSG00000289368	ENST00000702386		uc316hbm.1
ENSG00000114988	ENST00000264963	ENSP00000264963	uc002swu.5
ENSG00000204852	ENST00000550703	ENSP00000473789	uc010syb.3
ENSG00000100749	ENST00000681785	ENSP00000505166	uc289cvg.1
ENSG00000271945	ENST00000607287		uc063prt.1
ENSG00000100749	ENST00000679816	ENSP00000506525	uc288zxr.1
ENSG00000271945	ENST00000669724		uc288iff.1
ENSG00000271945	ENST00000669468		uc288hvm.1
ENSG00000100749	ENST00000680756	ENSP00000506648	uc289bht.1
ENSG00000271945	ENST00000702388		uc316hbo.1
ENSG00000100749	ENST00000681249	ENSP00000506013	uc289car.1
ENSG00000261071	ENST00000566170		uc063lyq.2
ENSG00000100749	ENST00000680222	ENSP00000506647	uc289anh.1
ENSG00000289372	ENST00000688528		uc315oya.1
ENSG00000289372	ENST00000702410		uc316hck.1
ENSG00000100749	ENST00000680339	ENSP00000506470	uc289aru.1
ENSG00000289372	ENST00000702424		uc316hcy.1
ENSG00000100749	ENST00000680384	ENSP00000506237	uc289atn.1
ENSG00000290011	ENST00000702464		uc316hel.1
ENSG00000100749	ENST00000681077	ENSP00000505642	uc289bub.1
ENSG00000164574	ENST00000297107	ENSP00000297107	uc003lvh.5
ENSG00000100749	ENST00000680724	ENSP00000504891	uc289bgn.1
ENSG00000233797	ENST00000430796		uc063qdw.1
ENSG00000233797	ENST00000658843		uc287sfk.2
ENSG00000100749	ENST00000679462	ENSP00000506011	uc288zkd.1
ENSG00000233797	ENST00000662501		uc287xpf.1
ENSG00000186523	ENST00000534187	ENSP00000473414	uc064kiw.1
ENSG00000100749	ENST00000679650	ENSP00000505156	uc288zri.1
ENSG00000233797	ENST00000656359		uc287opa.1
ENSG00000233797	ENST00000686709		uc315mfy.1
ENSG00000100749	ENST00000679506		uc288zlv.1
ENSG00000233797	ENST00000685226		uc315kav.2
ENSG00000100749	ENST00000680851	ENSP00000505159	uc289blk.1
ENSG00000287260	ENST00000658375		uc287rnq.2
ENSG00000186523	ENST00000530385	ENSP00000433147	uc064kiy.1
ENSG00000114988	ENST00000434524	ENSP00000413533	uc061lwx.1
ENSG00000100749	ENST00000679365	ENSP00000505882	uc288zgm.1
ENSG00000289467	ENST00000688586		uc315pag.2
ENSG00000100749	ENST00000680526	ENSP00000505595	uc289ayx.1
ENSG00000226281	ENST00000662196		uc287xdn.1
ENSG00000164574	ENST00000520647	ENSP00000428573	uc063iyn.1
ENSG00000186523	ENST00000527300	ENSP00000434799	uc064kiz.1
ENSG00000226281	ENST00000656346		uc287oon.1
ENSG00000114988	ENST00000377079	ENSP00000366280	uc002swv.4
ENSG00000100749	ENST00000681677	ENSP00000505010	uc289crc.1
ENSG00000226281	ENST00000432823		uc063lqh.2
ENSG00000226281	ENST00000669831		uc288ijg.1
ENSG00000164574	ENST00000521786		uc063iyo.1
ENSG00000114988	ENST00000446780	ENSP00000417037	uc061lwy.1
ENSG00000186523	ENST00000530508		uc064kja.1
ENSG00000100749	ENST00000681061	ENSP00000506083	uc289btl.1
ENSG00000226281	ENST00000666858		uc288dzp.1
ENSG00000164574	ENST00000377661	ENSP00000366889	uc063iyp.1
ENSG00000110011	ENST00000321685	ENSP00000396896	uc001nys.4
ENSG00000226281	ENST00000648205		uc285ydr.1
ENSG00000100749	ENST00000679843	ENSP00000506467	uc288zys.1
ENSG00000226281	ENST00000693246		uc315vxq.1
ENSG00000110011	ENST00000628077	ENSP00000486499	uc058cuz.2
ENSG00000226281	ENST00000692510		uc315uvh.2
ENSG00000100749	ENST00000555067		uc059eyb.2
ENSG00000186523	ENST00000534732		uc064kjb.1
ENSG00000100749	ENST00000555402		uc059eyd.1
ENSG00000226281	ENST00000686299		uc315lqd.1
ENSG00000110011	ENST00000355040	ENSP00000347145	uc058cva.1
ENSG00000100749	ENST00000680319		uc289ara.1
ENSG00000164574	ENST00000521781		uc063iyq.1
ENSG00000226281	ENST00000691362		uc315tdb.2
ENSG00000100749	ENST00000495064		uc059eyg.2
ENSG00000186523	ENST00000524893	ENSP00000436024	uc064kjc.1
ENSG00000164574	ENST00000519571		uc063iyr.1
ENSG00000226281	ENST00000689004		uc315pqj.1
ENSG00000100749	ENST00000435624		uc059eyf.3
ENSG00000164574	ENST00000519544		uc063iyv.1
ENSG00000186523	ENST00000525822		uc064kje.1
ENSG00000114988	ENST00000434865	ENSP00000387717	uc061lwz.1
ENSG00000226281	ENST00000702519		uc316hgo.1
ENSG00000285584	ENST00000686738		uc315mhb.2
ENSG00000164574	ENST00000519235		uc063iyw.1
ENSG00000226281	ENST00000702584		uc316hja.1
ENSG00000285584	ENST00000690791		uc315shc.1
ENSG00000186523	ENST00000529060	ENSP00000433972	uc064kjf.1
ENSG00000164574	ENST00000517958		uc063iyx.1
ENSG00000114988	ENST00000440610	ENSP00000403283	uc061lxa.1
ENSG00000287497	ENST00000663164		uc287yon.2
ENSG00000285584	ENST00000648645		uc285lmj.1
ENSG00000110011	ENST00000536006	ENSP00000445233	uc058cvb.1
ENSG00000287497	ENST00000702289		uc316gxv.1
ENSG00000108679	ENST00000591778	ENSP00000465120	uc060kxd.1
ENSG00000285584	ENST00000692438		uc315usn.1
ENSG00000249843	ENST00000515450		uc286wpc.1
ENSG00000114988	ENST00000449221	ENSP00000390197	uc061lxb.1
ENSG00000285584	ENST00000656331		uc287onz.1
ENSG00000271978	ENST00000606227		uc063lpf.1
ENSG00000114988	ENST00000474494		uc061lxc.1
ENSG00000110011	ENST00000321460	ENSP00000320548	uc001nyt.4
ENSG00000251426	ENST00000511514		uc063cbu.1
ENSG00000285584	ENST00000700867		uc316evj.1
ENSG00000271978	ENST00000702597		uc316hjn.1
ENSG00000114988	ENST00000480869		uc061lxd.1
ENSG00000285584	ENST00000688556		uc315ozc.1
ENSG00000290049	ENST00000702639		uc316hld.1
ENSG00000251426	ENST00000502893		uc063cbv.1
ENSG00000110011	ENST00000537109		uc058cvd.1
ENSG00000110011	ENST00000543685		uc058cve.1
ENSG00000289190	ENST00000688539		uc315oyl.2
ENSG00000186523	ENST00000526708	ENSP00000432250	uc064kjg.1
ENSG00000248765	ENST00000510642		uc286wie.1
ENSG00000110011	ENST00000543791		uc058cvf.1
ENSG00000186523	ENST00000534520	ENSP00000431362	uc064kjd.2
ENSG00000232310	ENST00000650393		uc285yvs.1
ENSG00000270430	ENST00000605642		uc286wll.1
ENSG00000110011	ENST00000542376		uc058cvg.1
ENSG00000232310	ENST00000668477		uc288gjn.1
ENSG00000186523	ENST00000529617		uc064kjh.1
ENSG00000232310	ENST00000423028		uc063rol.1
ENSG00000110011	ENST00000535246	ENSP00000444879	uc058cvh.1
ENSG00000232310	ENST00000665080		uc288bjt.1
ENSG00000186523	ENST00000531833	ENSP00000473457	uc064kji.1
ENSG00000164325	ENST00000296776	ENSP00000296776	uc010izc.5
ENSG00000110011	ENST00000538961		uc058cvi.1
ENSG00000232310	ENST00000434593		uc063ron.1
ENSG00000110011	ENST00000540945		uc058cvj.1
ENSG00000186523	ENST00000524571	ENSP00000432790	uc064kjj.1
ENSG00000232310	ENST00000606039		uc063roo.1
ENSG00000117245	ENST00000375044	ENSP00000364184	uc031trv.2
ENSG00000164325	ENST00000511737		uc063eme.1
ENSG00000232310	ENST00000668248		uc288gat.1
ENSG00000186523	ENST00000533513	ENSP00000435201	uc064kjk.1
ENSG00000242979	ENST00000470580		uc286xkh.1
ENSG00000232310	ENST00000668030		uc288fsk.1
ENSG00000232310	ENST00000607531		uc063rok.2
ENSG00000232310	ENST00000668549		uc288gmh.1
ENSG00000201026	ENST00000364156		uc063cat.1
ENSG00000232310	ENST00000665479		uc288byx.1
ENSG00000213658	ENST00000395461	ENSP00000378845	uc010vdj.2
ENSG00000232310	ENST00000661776		uc287wnk.1
ENSG00000223007	ENST00000411075		uc063cby.1
ENSG00000117245	ENST00000400463	ENSP00000383311	uc001bds.7
ENSG00000284000	ENST00000578872		uc021xwk.1
ENSG00000232310	ENST00000666071		uc288cvm.1
ENSG00000108679	ENST00000262776	ENSP00000262776	uc002jwh.5
ENSG00000199773	ENST00000362903		uc063cfe.1
ENSG00000232310	ENST00000418837		uc063rom.2
ENSG00000117245	ENST00000247986	ENSP00000247986	uc001bdr.6
ENSG00000232310	ENST00000655921		uc287nyi.2
ENSG00000237611	ENST00000422908		uc063cdk.1
ENSG00000108679	ENST00000587311	ENSP00000467976	uc060kxe.1
ENSG00000239112	ENST00000459473		uc010itp.2
ENSG00000232310	ENST00000702656		uc316hlu.1
ENSG00000213658	ENST00000566270		uc059srr.1
ENSG00000117245	ENST00000462858		uc057czp.1
ENSG00000222054	ENST00000410122		uc021xwn.1
ENSG00000158158	ENST00000377075	ENSP00000366275	uc002swx.4
ENSG00000213658	ENST00000395456	ENSP00000378841	uc002dsb.5
ENSG00000117245	ENST00000498225		uc057czq.1
ENSG00000212258	ENST00000390956		uc063cdj.1
ENSG00000236013	ENST00000456896		uc285ywu.1
ENSG00000266415	ENST00000582271		uc021xwl.1
ENSG00000108679	ENST00000586720	ENSP00000465982	uc060kxf.1
ENSG00000216077	ENST00000401258		uc021xwr.3
ENSG00000236013	ENST00000418834		uc063rxm.1
ENSG00000117245	ENST00000463389		uc057czr.1
ENSG00000212305	ENST00000391003		uc063cjx.1
ENSG00000236013	ENST00000661527		uc287wdx.1
ENSG00000201715	ENST00000364845		uc063cni.1
ENSG00000108679	ENST00000587251	ENSP00000466850	uc002jwh.5
ENSG00000202269	ENST00000365399		uc063cma.1
ENSG00000158158	ENST00000482716		uc061lxe.1
ENSG00000236013	ENST00000663225		uc287yqw.1
ENSG00000253093	ENST00000517284		uc063cnb.1
ENSG00000108679	ENST00000588508		uc060kxh.1
ENSG00000236013	ENST00000661724		uc287wll.1
ENSG00000222312	ENST00000410380		uc063cmf.1
ENSG00000236013	ENST00000657580		uc287qjk.1
ENSG00000201436	ENST00000364566		uc063cnc.1
ENSG00000236013	ENST00000663116		uc287yms.1
ENSG00000236013	ENST00000670422		uc288jfs.1
ENSG00000276764	ENST00000622625		uc063cnw.1
ENSG00000108679	ENST00000588198	ENSP00000468480	uc060kxi.1
ENSG00000213658	ENST00000564277	ENSP00000457036	uc059srs.1
ENSG00000236013	ENST00000656952		uc287pln.1
ENSG00000241552	ENST00000473445		uc063cnu.1
ENSG00000158158	ENST00000496186		uc061lxf.1
ENSG00000156603	ENST00000431606	ENSP00000416227	uc001nla.5
ENSG00000251990	ENST00000516181		uc063cng.1
ENSG00000236013	ENST00000658153		uc287rfd.1
ENSG00000108679	ENST00000589527	ENSP00000467211	uc060kxj.1
ENSG00000252908	ENST00000517099		uc063cnh.1
ENSG00000158158	ENST00000493384		uc061lxg.1
ENSG00000212278	ENST00000390976		uc063cnt.1
ENSG00000236013	ENST00000662808		uc287yaw.1
ENSG00000213658	ENST00000562472		uc059srt.1
ENSG00000264157	ENST00000583925		uc021vlj.3
ENSG00000236013	ENST00000662987		uc287yht.1
ENSG00000273265	ENST00000608609		uc061lxi.1
ENSG00000236013	ENST00000657358		uc287qay.1
ENSG00000206814	ENST00000384087		uc063cnf.1
ENSG00000156603	ENST00000337672	ENSP00000337340	uc001nlb.6
ENSG00000236013	ENST00000655146		uc287muq.1
ENSG00000277455	ENST00000612585		uc063cpf.1
ENSG00000028277	ENST00000692977	ENSP00000509972	uc315vng.1
ENSG00000156603	ENST00000645681	ENSP00000493863	uc285jdw.2
ENSG00000252083	ENST00000516274		uc063cpd.1
ENSG00000236013	ENST00000662820		uc287ybi.1
ENSG00000213658	ENST00000563964		uc059srv.1
ENSG00000200600	ENST00000363730		uc021xwx.1
ENSG00000108679	ENST00000588587		uc060kxk.1
ENSG00000236013	ENST00000446458		uc063rxn.2
ENSG00000222560	ENST00000410628		uc063cpy.1
ENSG00000156603	ENST00000528205		uc058boa.1
ENSG00000028277	ENST00000389341	ENSP00000373992	uc002osn.4
ENSG00000236013	ENST00000664620		uc288asd.1
ENSG00000206912	ENST00000384185		uc063cpb.1
ENSG00000108679	ENST00000592255		uc060kxl.1
ENSG00000156603	ENST00000534677		uc031qba.2
ENSG00000201016	ENST00000364146		uc063cpw.1
ENSG00000236013	ENST00000687103		uc315mvd.2
ENSG00000199911	ENST00000363041		uc063cpm.1
ENSG00000028277	ENST00000342301	ENSP00000339369	uc060zez.1
ENSG00000108679	ENST00000585407	ENSP00000465729	uc060kxm.1
ENSG00000028277	ENST00000560558	ENSP00000454179	uc060zfa.1
ENSG00000223136	ENST00000411204		uc063cqs.1
ENSG00000108679	ENST00000589775	ENSP00000468774	uc060kxn.1
ENSG00000252601	ENST00000516792		uc063cql.1
ENSG00000260000	ENST00000565695		uc063qhd.2
ENSG00000199731	ENST00000362861		uc063ctb.1
ENSG00000213658	ENST00000454369	ENSP00000398793	uc002dsc.4
ENSG00000108679	ENST00000589906	ENSP00000465380	uc060kxo.1
ENSG00000290051	ENST00000702650		uc316hlo.1
ENSG00000207052	ENST00000384324		uc063ctf.1
ENSG00000207956	ENST00000385221		uc032upu.1
ENSG00000255435	ENST00000532597		uc058hyl.2
ENSG00000198221	ENST00000669546		uc288hyl.3
ENSG00000223004	ENST00000411072		uc063cpk.1
ENSG00000255435	ENST00000525992		uc058hym.1
ENSG00000200065	ENST00000363195		uc063csy.1
ENSG00000198221	ENST00000663809		uc287znc.2
ENSG00000255435	ENST00000554407		uc058hyn.1
ENSG00000252373	ENST00000516564		uc063csm.1
ENSG00000108679	ENST00000587310	ENSP00000466333	uc060kxp.1
ENSG00000198221	ENST00000425438		uc063sxk.2
ENSG00000251887	ENST00000516078		uc063csn.1
ENSG00000198221	ENST00000685931		uc315lbz.1
ENSG00000266243	ENST00000582091		uc021xxb.1
ENSG00000108679	ENST00000588205	ENSP00000467646	uc060kxq.1
ENSG00000255435	ENST00000528578		uc058hyo.1
ENSG00000028277	ENST00000526816	ENSP00000431603	uc002osp.4
ENSG00000198221	ENST00000688535		uc315oyh.1
ENSG00000252867	ENST00000517058		uc063cqj.1
ENSG00000198221	ENST00000686435		uc315lvj.1
ENSG00000222743	ENST00000410811		uc063dbv.1
ENSG00000108679	ENST00000588990	ENSP00000468131	uc060kxr.1
ENSG00000255435	ENST00000556583		uc058hyq.1
ENSG00000198221	ENST00000693058		uc315vqj.1
ENSG00000206743	ENST00000384016		uc063dbw.1
ENSG00000198221	ENST00000689959		uc315rbd.1
ENSG00000201368	ENST00000364498		uc063cyb.1
ENSG00000028277	ENST00000529067	ENSP00000437224	uc002osq.4
ENSG00000198221	ENST00000686823		uc315mki.1
ENSG00000265304	ENST00000581972		uc021xxp.1
ENSG00000108679	ENST00000588899	ENSP00000466318	uc060kxs.1
ENSG00000238441	ENST00000459491		uc063cyf.1
ENSG00000198221	ENST00000692751		uc315vep.1
ENSG00000028277	ENST00000560804	ENSP00000452930	uc060zfb.1
ENSG00000172425	ENST00000528570	ENSP00000437178	uc010ryb.4
ENSG00000199552	ENST00000362682		uc063dev.1
ENSG00000108679	ENST00000591274	ENSP00000468586	uc060kxt.1
ENSG00000198221	ENST00000693293		uc315vzl.1
ENSG00000199361	ENST00000362491		uc021xxq.1
ENSG00000198221	ENST00000417244		uc063sxl.1
ENSG00000172425	ENST00000533501	ENSP00000436858	uc010ryc.3
ENSG00000207060	ENST00000384332		uc063dmh.1
ENSG00000198221	ENST00000701075		uc316fdj.1
ENSG00000108679	ENST00000586300		uc060kxu.1
ENSG00000206606	ENST00000383879		uc021xyi.1
ENSG00000287252	ENST00000668543		uc288gmb.1
ENSG00000199487	ENST00000362617		uc063dgx.1
ENSG00000287252	ENST00000689964		uc315rbi.1
ENSG00000053524	ENST00000328913	ENSP00000328118	uc003fli.4
ENSG00000213658	ENST00000360872	ENSP00000354119	uc002dsd.4
ENSG00000263556	ENST00000581587		uc063dkq.1
ENSG00000287252	ENST00000685998		uc315leo.1
ENSG00000222960	ENST00000411028		uc021xyj.1
ENSG00000287252	ENST00000701586		uc316fxa.1
ENSG00000207627	ENST00000384895		uc021xyk.1
ENSG00000241230	ENST00000479462		uc063doh.1
ENSG00000287252	ENST00000701674		uc316gak.1
ENSG00000265421	ENST00000581837		uc032uub.1
ENSG00000287252	ENST00000702692		uc316hnd.1
ENSG00000053524	ENST00000473233	ENSP00000420070	uc062qnu.1
ENSG00000028277	ENST00000534559	ENSP00000436100	uc060zfc.1
ENSG00000212561	ENST00000391259		uc063dkl.1
ENSG00000288747	ENST00000688240		uc315omx.2
ENSG00000212265	ENST00000390963		uc063dss.1
ENSG00000251873	ENST00000516064		uc063dmo.1
ENSG00000227627	ENST00000637995		uc285yzk.1
ENSG00000210678	ENST00000387943		uc063dst.1
ENSG00000028277	ENST00000533548	ENSP00000453995	uc060zfd.1
ENSG00000172425	ENST00000302783	ENSP00000307640	uc001ptg.4
ENSG00000207229	ENST00000384500		uc063dpj.1
ENSG00000198983	ENST00000362113		uc011cqh.2
ENSG00000028277	ENST00000560398	ENSP00000453255	uc060zfe.1
ENSG00000227627	ENST00000442269		uc063sjh.1
ENSG00000207728	ENST00000384995		uc021xyn.1
ENSG00000251856	ENST00000516047		uc021xyo.1
ENSG00000227627	ENST00000654706		uc287mdv.3
ENSG00000213658	ENST00000562701	ENSP00000454793	uc059srx.1
ENSG00000207293	ENST00000384563		uc032uux.2
ENSG00000053524	ENST00000478652		uc062qnv.1
ENSG00000227627	ENST00000671635		uc288kzz.1
ENSG00000253032	ENST00000517223		uc063dso.1
ENSG00000227627	ENST00000702716		uc316hob.1
ENSG00000213658	ENST00000566177	ENSP00000456761	uc010vdl.2
ENSG00000053524	ENST00000464626		uc062qnw.1
ENSG00000223003	ENST00000411071		uc063dsq.1
ENSG00000028277	ENST00000529952	ENSP00000436988	uc002osr.3
ENSG00000290064	ENST00000702730		uc316hop.1
ENSG00000265135	ENST00000581367		uc031sjj.1
ENSG00000213658	ENST00000697038		uc315zob.1
ENSG00000207439	ENST00000384708		uc063dzc.1
ENSG00000168763	ENST00000377060	ENSP00000366260	uc002swz.4
ENSG00000028277	ENST00000598842	ENSP00000471890	uc060zff.1
ENSG00000269985	ENST00000602674		uc063lpp.2
ENSG00000242547	ENST00000485643		uc063dyl.1
ENSG00000213658	ENST00000568899		uc059sry.1
ENSG00000028277	ENST00000528894	ENSP00000475664	uc060zfg.1
ENSG00000201869	ENST00000364999		uc063dym.1
ENSG00000053524	ENST00000468976		uc062qnx.1
ENSG00000269985	ENST00000602284		uc063lpq.1
ENSG00000207352	ENST00000384622		uc063eam.1
ENSG00000213658	ENST00000568440		uc059srz.1
ENSG00000269985	ENST00000688747		uc315pgm.2
ENSG00000212215	ENST00000390913		uc021xzc.1
ENSG00000213658	ENST00000570232	ENSP00000455728	uc059ssa.1
ENSG00000264099	ENST00000583015		uc021yak.1
ENSG00000028277	ENST00000526831	ENSP00000476062	uc060zfh.2
ENSG00000286646	ENST00000661159		uc287vpx.2
ENSG00000238913	ENST00000459020		uc063enp.1
ENSG00000213658	ENST00000564447		uc059ssb.1
ENSG00000289609	ENST00000690796		uc315shh.2
ENSG00000244326	ENST00000487715		uc063enx.1
ENSG00000213658	ENST00000566415		uc059ssd.1
ENSG00000289609	ENST00000688135		uc315oiw.1
ENSG00000251828	ENST00000516019		uc063exr.1
ENSG00000202157	ENST00000365287		uc063fcj.1
ENSG00000265684	ENST00000582657		uc063far.1
ENSG00000253073	ENST00000517264		uc063fch.1
ENSG00000206744	ENST00000384017		uc063fci.1
ENSG00000168763	ENST00000305510	ENSP00000305449	uc002swy.5
ENSG00000238835	ENST00000459004		uc003khz.3
ENSG00000264342	ENST00000584845		uc021ybi.3
ENSG00000028277	ENST00000530982		uc060zfi.1
ENSG00000251951	ENST00000516142		uc063fdn.1
ENSG00000265919	ENST00000582178		uc021ybb.1
ENSG00000231889	ENST00000449449		uc063qri.2
ENSG00000028277	ENST00000531773		uc060zfj.1
ENSG00000252861	ENST00000517052		uc063fcm.1
ENSG00000168763	ENST00000465224		uc061lxk.1
ENSG00000207013	ENST00000384286		uc063fdk.1
ENSG00000171302	ENST00000392446	ENSP00000376241	uc002jwk.5
ENSG00000168763	ENST00000494595		uc061lxl.1
ENSG00000201955	ENST00000365085		uc032vaj.2
ENSG00000283359	ENST00000636444		uc285xis.1
ENSG00000147724	ENST00000395297	ENSP00000378710	uc003yuy.4
ENSG00000206592	ENST00000383865		uc063ewg.1
ENSG00000028277	ENST00000625670	ENSP00000486228	uc060zfk.1
ENSG00000168763	ENST00000480035		uc061lxm.1
ENSG00000206774	ENST00000384047		uc063ext.1
ENSG00000231889	ENST00000691364		uc315tdd.2
ENSG00000284078	ENST00000637229		uc285xit.1
ENSG00000171302	ENST00000620915	ENSP00000477798	uc060kxv.1
ENSG00000207129	ENST00000384400		uc063fey.1
ENSG00000206958	ENST00000384231		uc063fez.1
ENSG00000231889	ENST00000685477		uc315kkn.1
ENSG00000276426	ENST00000621804		uc063fje.1
ENSG00000171302	ENST00000302345	ENSP00000307674	uc002jwj.4
ENSG00000277506	ENST00000577858		uc063fsu.1
ENSG00000231889	ENST00000532226		uc063qrd.1
ENSG00000028277	ENST00000524801	ENSP00000490407	uc060zfl.2
ENSG00000221263	ENST00000408336		uc032vel.1
ENSG00000207077	ENST00000384349		uc063fsj.1
ENSG00000231889	ENST00000525151		uc063qre.1
ENSG00000028277	ENST00000636631	ENSP00000490243	uc285pqk.1
