Gene stable ID	Transcript stable ID	Protein stable ID
ENSG00000162924	ENST00000642725	
ENSG00000162924	ENST00000699195	
ENSG00000010803	ENST00000326197	ENSP00000318094
ENSG00000010803	ENST00000372595	ENSP00000361676
ENSG00000010803	ENST00000337495	ENSP00000337352
ENSG00000010803	ENST00000372596	ENSP00000361677
ENSG00000010803	ENST00000372597	ENSP00000361678
ENSG00000010803	ENST00000695335	ENSP00000511813
ENSG00000010803	ENST00000472037	ENSP00000479881
ENSG00000010803	ENST00000695336	ENSP00000511814
ENSG00000010803	ENST00000456518	ENSP00000403974
ENSG00000010803	ENST00000460215	
ENSG00000010803	ENST00000498793	
ENSG00000010803	ENST00000695337	ENSP00000511815
ENSG00000010803	ENST00000489421	
ENSG00000010803	ENST00000482530	
ENSG00000010803	ENST00000488592	
ENSG00000144504	ENST00000373318	ENSP00000362415
ENSG00000144504	ENST00000406958	ENSP00000384555
ENSG00000144504	ENST00000272972	ENSP00000272972
ENSG00000144504	ENST00000401804	ENSP00000385887
ENSG00000144504	ENST00000361678	ENSP00000355097
ENSG00000144504	ENST00000403283	ENSP00000383968
ENSG00000144504	ENST00000411765	ENSP00000404337
ENSG00000144504	ENST00000407275	ENSP00000385267
ENSG00000144504	ENST00000489677	
ENSG00000144504	ENST00000391988	ENSP00000375848
ENSG00000144504	ENST00000405523	ENSP00000385635
ENSG00000144504	ENST00000405002	ENSP00000385145
ENSG00000144504	ENST00000480230	
ENSG00000144504	ENST00000484526	
ENSG00000144504	ENST00000699162	ENSP00000514170
ENSG00000144504	ENST00000459901	
ENSG00000144504	ENST00000496300	
ENSG00000144504	ENST00000441168	ENSP00000405938
ENSG00000144504	ENST00000443318	ENSP00000404095
ENSG00000144504	ENST00000462004	
ENSG00000144504	ENST00000418708	ENSP00000407015
ENSG00000144504	ENST00000418505	
ENSG00000144504	ENST00000464991	
ENSG00000144504	ENST00000477316	
ENSG00000286714	ENST00000663884	
ENSG00000293537	ENST00000471823	
ENSG00000293537	ENST00000465363	
ENSG00000240216	ENST00000461341	
ENSG00000293384	ENST00000482639	
ENSG00000244468	ENST00000489011	
ENSG00000163762	ENST00000296059	ENSP00000296059
ENSG00000163762	ENST00000470080	ENSP00000419278
ENSG00000163762	ENST00000474754	ENSP00000418372
ENSG00000163762	ENST00000491182	
ENSG00000163762	ENST00000468398	
ENSG00000222854	ENST00000410922	
ENSG00000196369	ENST00000612199	ENSP00000477776
ENSG00000196369	ENST00000641863	ENSP00000493121
ENSG00000196369	ENST00000619678	ENSP00000479960
ENSG00000196369	ENST00000621582	ENSP00000484189
ENSG00000196369	ENST00000467933	
ENSG00000196369	ENST00000463366	
ENSG00000196369	ENST00000494534	
ENSG00000243822	ENST00000483312	
ENSG00000293535	ENST00000507516	
ENSG00000293535	ENST00000542114	
ENSG00000293535	ENST00000509090	
ENSG00000293535	ENST00000430317	
ENSG00000228252	ENST00000504443	
ENSG00000108506	ENST00000251334	ENSP00000251334
ENSG00000108506	ENST00000444766	ENSP00000414237
ENSG00000108506	ENST00000646745	ENSP00000495976
ENSG00000108506	ENST00000647009	ENSP00000496407
ENSG00000108506	ENST00000583822	
ENSG00000108506	ENST00000584967	
ENSG00000108506	ENST00000578805	
ENSG00000108506	ENST00000646954	ENSP00000494174
ENSG00000108506	ENST00000583076	ENSP00000461996
ENSG00000143333	ENST00000367558	ENSP00000356529
ENSG00000274840	ENST00000624232	
ENSG00000239388	ENST00000487349	ENSP00000419199
ENSG00000239388	ENST00000515033	
ENSG00000261504	ENST00000566297	
ENSG00000227181	ENST00000435492	
ENSG00000271269	ENST00000603149	
ENSG00000135824	ENST00000258302	ENSP00000258302
ENSG00000135824	ENST00000515211	ENSP00000511884
ENSG00000135824	ENST00000483095	ENSP00000426289
ENSG00000135824	ENST00000367557	ENSP00000356528
ENSG00000135824	ENST00000367556	ENSP00000356527
ENSG00000135824	ENST00000491420	
ENSG00000135824	ENST00000508450	ENSP00000427076
ENSG00000033867	ENST00000419036	ENSP00000411031
ENSG00000033867	ENST00000295736	ENSP00000295736
ENSG00000033867	ENST00000428386	ENSP00000416368
ENSG00000033867	ENST00000437179	ENSP00000394252
ENSG00000033867	ENST00000438530	ENSP00000407304
ENSG00000033867	ENST00000440156	ENSP00000414797
ENSG00000033867	ENST00000446700	ENSP00000406605
ENSG00000033867	ENST00000454389	ENSP00000390394
ENSG00000033867	ENST00000455077	ENSP00000407382
ENSG00000033867	ENST00000457377	ENSP00000408323
ENSG00000033867	ENST00000445684	ENSP00000406804
ENSG00000033867	ENST00000465487	
ENSG00000033867	ENST00000437266	ENSP00000409418
ENSG00000033867	ENST00000428179	ENSP00000388703
ENSG00000033867	ENST00000475120	
ENSG00000033867	ENST00000491211	
ENSG00000033867	ENST00000428005	
ENSG00000227941	ENST00000447827	
ENSG00000259788	ENST00000563991	
ENSG00000272574	ENST00000609669	
ENSG00000031698	ENST00000234677	ENSP00000234677
ENSG00000031698	ENST00000482384	
ENSG00000031698	ENST00000477544	
ENSG00000031698	ENST00000369923	ENSP00000358939
ENSG00000031698	ENST00000471705	
ENSG00000031698	ENST00000468588	
ENSG00000108510	ENST00000397786	ENSP00000380888
ENSG00000108510	ENST00000582786	
ENSG00000108510	ENST00000583958	ENSP00000464131
ENSG00000108510	ENST00000581994	
ENSG00000108510	ENST00000578132	
ENSG00000108510	ENST00000580896	
ENSG00000283653	ENST00000636510	
ENSG00000113649	ENST00000507175	
ENSG00000113649	ENST00000296702	ENSP00000296702
ENSG00000113649	ENST00000707167	ENSP00000516769
ENSG00000113649	ENST00000394421	ENSP00000377943
ENSG00000113649	ENST00000679501	ENSP00000505217
ENSG00000113649	ENST00000549332	ENSP00000450414
ENSG00000113649	ENST00000513298	
ENSG00000113649	ENST00000510724	
ENSG00000113649	ENST00000509810	
ENSG00000113649	ENST00000515203	
ENSG00000113649	ENST00000707168	ENSP00000516770
ENSG00000113649	ENST00000506524	
ENSG00000113649	ENST00000505285	
ENSG00000113649	ENST00000504116	
ENSG00000113649	ENST00000509787	
ENSG00000113649	ENST00000514567	
ENSG00000113649	ENST00000514719	
ENSG00000113649	ENST00000503741	
ENSG00000113649	ENST00000511077	
ENSG00000213772	ENST00000487533	
ENSG00000143126	ENST00000271332	ENSP00000271332
ENSG00000143126	ENST00000459940	
ENSG00000143126	ENST00000489018	
ENSG00000143126	ENST00000498157	
ENSG00000119185	ENST00000360635	ENSP00000353850
ENSG00000119185	ENST00000355346	ENSP00000347504
ENSG00000119185	ENST00000238091	ENSP00000238091
ENSG00000119185	ENST00000483795	ENSP00000433814
ENSG00000119185	ENST00000490426	
ENSG00000119185	ENST00000497031	
ENSG00000119185	ENST00000464228	ENSP00000419452
ENSG00000119185	ENST00000460720	
ENSG00000119185	ENST00000465527	
ENSG00000119185	ENST00000359712	ENSP00000352743
ENSG00000119185	ENST00000488451	ENSP00000419524
ENSG00000119185	ENST00000470507	
ENSG00000119185	ENST00000456913	ENSP00000389704
ENSG00000119185	ENST00000482798	
ENSG00000119185	ENST00000492079	ENSP00000420770
ENSG00000119185	ENST00000463190	
ENSG00000119185	ENST00000494563	ENSP00000417940
ENSG00000119185	ENST00000467606	ENSP00000419814
ENSG00000119185	ENST00000484735	ENSP00000418526
ENSG00000119185	ENST00000460001	ENSP00000417850
ENSG00000119185	ENST00000497105	ENSP00000418947
ENSG00000279133	ENST00000624147	
ENSG00000242398	ENST00000484823	
ENSG00000285879	ENST00000647929	
ENSG00000200842	ENST00000363972	
ENSG00000289293	ENST00000688399	
ENSG00000207123	ENST00000384395	
ENSG00000266066	ENST00000578759	
ENSG00000108984	ENST00000590474	ENSP00000468348
ENSG00000108984	ENST00000586641	
ENSG00000108984	ENST00000359094	ENSP00000351997
ENSG00000108984	ENST00000589295	ENSP00000466143
ENSG00000108984	ENST00000588110	ENSP00000464916
ENSG00000108984	ENST00000589647	ENSP00000467213
ENSG00000108984	ENST00000591445	
ENSG00000108984	ENST00000592348	
ENSG00000134222	ENST00000369904	ENSP00000358920
ENSG00000134222	ENST00000409267	ENSP00000386323
ENSG00000134222	ENST00000369909	ENSP00000358925
ENSG00000134222	ENST00000369907	ENSP00000358923
ENSG00000134222	ENST00000409138	ENSP00000474667
ENSG00000134222	ENST00000492431	
ENSG00000134222	ENST00000369903	ENSP00000358919
ENSG00000134222	ENST00000474126	ENSP00000474682
ENSG00000134222	ENST00000429031	ENSP00000387791
ENSG00000134222	ENST00000418914	ENSP00000413186
ENSG00000134222	ENST00000459765	
ENSG00000134222	ENST00000471740	
ENSG00000267653	ENST00000585537	
ENSG00000267184	ENST00000592511	
ENSG00000266970	ENST00000687996	
ENSG00000266970	ENST00000689065	
ENSG00000266970	ENST00000700856	
ENSG00000266970	ENST00000592569	
ENSG00000266970	ENST00000691100	
ENSG00000266970	ENST00000587575	
ENSG00000248455	ENST00000659183	
ENSG00000248455	ENST00000671029	
ENSG00000248455	ENST00000652939	
ENSG00000248455	ENST00000689234	
ENSG00000248455	ENST00000508677	
ENSG00000248455	ENST00000663823	
ENSG00000248455	ENST00000702313	
ENSG00000248455	ENST00000668161	
ENSG00000248455	ENST00000668135	
ENSG00000248455	ENST00000666256	
ENSG00000248455	ENST00000690358	
ENSG00000248455	ENST00000669610	
ENSG00000248455	ENST00000653381	
ENSG00000248455	ENST00000659626	
ENSG00000248455	ENST00000507730	
ENSG00000248455	ENST00000669953	
ENSG00000248455	ENST00000505844	
ENSG00000248455	ENST00000658949	
ENSG00000248455	ENST00000663179	
ENSG00000248455	ENST00000653252	
ENSG00000119203	ENST00000475482	ENSP00000419744
ENSG00000119203	ENST00000238112	ENSP00000238112
ENSG00000119203	ENST00000460593	ENSP00000418957
ENSG00000119203	ENST00000489629	
ENSG00000119203	ENST00000489403	
ENSG00000187775	ENST00000591369	ENSP00000466150
ENSG00000187775	ENST00000389840	ENSP00000374490
ENSG00000187775	ENST00000590227	
ENSG00000187775	ENST00000586052	
ENSG00000187775	ENST00000591647	
ENSG00000187775	ENST00000586850	
ENSG00000187775	ENST00000592192	
ENSG00000187775	ENST00000592152	
ENSG00000187775	ENST00000587177	
ENSG00000187775	ENST00000589793	
ENSG00000221986	ENST00000489706	
ENSG00000221986	ENST00000357155	ENSP00000349678
ENSG00000221986	ENST00000477962	
ENSG00000249662	ENST00000503267	
ENSG00000249662	ENST00000638486	ENSP00000492752
ENSG00000268799	ENST00000600799	ENSP00000497053
ENSG00000250667	ENST00000505444	
ENSG00000248205	ENST00000515105	
ENSG00000249620	ENST00000510266	
ENSG00000250088	ENST00000504574	
ENSG00000248422	ENST00000512613	
ENSG00000249282	ENST00000511476	
ENSG00000271296	ENST00000603531	
ENSG00000250351	ENST00000511694	
ENSG00000250386	ENST00000510454	
ENSG00000134243	ENST00000538502	ENSP00000438597
ENSG00000134243	ENST00000256637	ENSP00000256637
ENSG00000134243	ENST00000485149	
ENSG00000134243	ENST00000466471	
ENSG00000134243	ENST00000493736	ENSP00000488262
ENSG00000134243	ENST00000482236	ENSP00000487712
ENSG00000134243	ENST00000633956	ENSP00000488662
ENSG00000134243	ENST00000483508	
ENSG00000134243	ENST00000495777	
ENSG00000134243	ENST00000471996	ENSP00000487674
ENSG00000248471	ENST00000511894	
ENSG00000248160	ENST00000503894	
ENSG00000248542	ENST00000509526	
ENSG00000248337	ENST00000515727	
ENSG00000269466	ENST00000598383	ENSP00000496014
ENSG00000274832	ENST00000621430	
ENSG00000250715	ENST00000508480	
ENSG00000290556	ENST00000510264	
ENSG00000248477	ENST00000513164	
ENSG00000250138	ENST00000515156	
ENSG00000290560	ENST00000513408	
ENSG00000253203	ENST00000509348	
ENSG00000248769	ENST00000514492	
ENSG00000254701	ENST00000508650	
ENSG00000253816	ENST00000514522	
ENSG00000291220	ENST00000507549	
ENSG00000291220	ENST00000513202	
ENSG00000291220	ENST00000504712	
ENSG00000134330	ENST00000496603	ENSP00000418492
ENSG00000134330	ENST00000482918	ENSP00000419110
ENSG00000134330	ENST00000470914	ENSP00000419224
ENSG00000134330	ENST00000492223	ENSP00000419368
ENSG00000134330	ENST00000497473	ENSP00000417580
ENSG00000134330	ENST00000495050	
ENSG00000134330	ENST00000481367	ENSP00000419807
ENSG00000134330	ENST00000351760	ENSP00000314400
ENSG00000134330	ENST00000481688	ENSP00000420532
ENSG00000134330	ENST00000489468	
ENSG00000134330	ENST00000495797	ENSP00000420562
ENSG00000134330	ENST00000495494	
ENSG00000134330	ENST00000487850	
ENSG00000134330	ENST00000484826	
ENSG00000134330	ENST00000490621	
ENSG00000143106	ENST00000271308	ENSP00000271308
ENSG00000143106	ENST00000490870	
ENSG00000143106	ENST00000538610	ENSP00000440618
ENSG00000143106	ENST00000477897	
ENSG00000143106	ENST00000484563	
ENSG00000143106	ENST00000491287	
ENSG00000291221	ENST00000504546	
ENSG00000291221	ENST00000425529	
ENSG00000248616	ENST00000511236	
ENSG00000222285	ENST00000410353	
ENSG00000152377	ENST00000394945	ENSP00000378401
ENSG00000152377	ENST00000515091	
ENSG00000152377	ENST00000509978	
ENSG00000152377	ENST00000508642	
ENSG00000152377	ENST00000635347	
ENSG00000152377	ENST00000510689	ENSP00000421677
ENSG00000152377	ENST00000510405	
ENSG00000152377	ENST00000505690	ENSP00000424517
ENSG00000152377	ENST00000503916	
ENSG00000152377	ENST00000509293	
ENSG00000108669	ENST00000585509	ENSP00000465940
ENSG00000108669	ENST00000589297	ENSP00000466512
ENSG00000108669	ENST00000591455	ENSP00000465665
ENSG00000108669	ENST00000446868	ENSP00000389095
ENSG00000108669	ENST00000589296	ENSP00000465252
ENSG00000108669	ENST00000586299	
ENSG00000108669	ENST00000589768	ENSP00000467052
ENSG00000108669	ENST00000586175	
ENSG00000108669	ENST00000591574	ENSP00000465945
ENSG00000108669	ENST00000586430	
ENSG00000108669	ENST00000590775	
ENSG00000108669	ENST00000586043	ENSP00000468433
ENSG00000108669	ENST00000587308	ENSP00000465530
ENSG00000108669	ENST00000590300	ENSP00000466949
ENSG00000108669	ENST00000591095	
ENSG00000108669	ENST00000592497	
ENSG00000185278	ENST00000367704	ENSP00000356677
ENSG00000185278	ENST00000367701	ENSP00000356674
ENSG00000185278	ENST00000367702	ENSP00000356675
ENSG00000185278	ENST00000695459	ENSP00000511931
ENSG00000146021	ENST00000506491	ENSP00000424828
ENSG00000146021	ENST00000508657	ENSP00000422099
ENSG00000146021	ENST00000309755	ENSP00000312397
ENSG00000146021	ENST00000509694	
ENSG00000146021	ENST00000447439	
ENSG00000146021	ENST00000506873	
ENSG00000146021	ENST00000504208	ENSP00000423585
ENSG00000146021	ENST00000502381	
ENSG00000146021	ENST00000505853	ENSP00000426173
ENSG00000146021	ENST00000504496	
ENSG00000146021	ENST00000514149	
ENSG00000146021	ENST00000515334	
ENSG00000146021	ENST00000510529	
ENSG00000146021	ENST00000512977	
ENSG00000225952	ENST00000419644	
ENSG00000264014	ENST00000581187	
ENSG00000215906	ENST00000426928	ENSP00000402297
ENSG00000239300	ENST00000472619	
ENSG00000239300	ENST00000480764	
ENSG00000271855	ENST00000607241	
ENSG00000134308	ENST00000238081	ENSP00000238081
ENSG00000134308	ENST00000381844	ENSP00000371267
ENSG00000134308	ENST00000474715	
ENSG00000134308	ENST00000446619	ENSP00000398990
ENSG00000134308	ENST00000460093	
ENSG00000117143	ENST00000476240	
ENSG00000117143	ENST00000367925	ENSP00000356902
ENSG00000117143	ENST00000367926	ENSP00000356903
ENSG00000117143	ENST00000474728	
ENSG00000117143	ENST00000486089	
ENSG00000229849	ENST00000431627	
ENSG00000207086	ENST00000384358	
ENSG00000244260	ENST00000667680	
ENSG00000244260	ENST00000483023	
ENSG00000244260	ENST00000659839	
ENSG00000163564	ENST00000458222	ENSP00000407616
ENSG00000163564	ENST00000368140	ENSP00000357122
ENSG00000163564	ENST00000368138	ENSP00000357120
ENSG00000163564	ENST00000392252	ENSP00000376082
ENSG00000163564	ENST00000392254	ENSP00000376083
ENSG00000163564	ENST00000368135	ENSP00000357117
ENSG00000163564	ENST00000485134	
ENSG00000200034	ENST00000363164	
ENSG00000240960	ENST00000496833	
ENSG00000243491	ENST00000474667	
ENSG00000216009	ENST00000401190	
ENSG00000200235	ENST00000363365	
ENSG00000284325	ENST00000581765	
ENSG00000204967	ENST00000618834	ENSP00000481220
ENSG00000204967	ENST00000530339	ENSP00000435300
ENSG00000204967	ENST00000512229	ENSP00000423470
ENSG00000204967	ENST00000672575	ENSP00000500758
ENSG00000151694	ENST00000310823	ENSP00000309968
ENSG00000151694	ENST00000648548	
ENSG00000151694	ENST00000699315	
ENSG00000151694	ENST00000699316	ENSP00000514295
ENSG00000151694	ENST00000699317	ENSP00000514296
ENSG00000151694	ENST00000699318	ENSP00000514297
ENSG00000151694	ENST00000699319	
ENSG00000151694	ENST00000649227	ENSP00000497830
ENSG00000151694	ENST00000699320	
ENSG00000151694	ENST00000648857	
ENSG00000151694	ENST00000647979	ENSP00000497542
ENSG00000151694	ENST00000699321	ENSP00000514298
ENSG00000151694	ENST00000699322	
ENSG00000151694	ENST00000647610	ENSP00000497929
ENSG00000151694	ENST00000650116	ENSP00000497592
ENSG00000151694	ENST00000649798	
ENSG00000151694	ENST00000649686	
ENSG00000151694	ENST00000699323	
ENSG00000151694	ENST00000649068	
ENSG00000151694	ENST00000647622	ENSP00000514299
ENSG00000151694	ENST00000699324	ENSP00000514300
ENSG00000151694	ENST00000699325	ENSP00000514301
ENSG00000151694	ENST00000649972	
ENSG00000151694	ENST00000650241	
ENSG00000151694	ENST00000618923	ENSP00000480552
ENSG00000151694	ENST00000699326	
ENSG00000151694	ENST00000478059	
ENSG00000151694	ENST00000648002	ENSP00000497407
ENSG00000279011	ENST00000623143	
ENSG00000279755	ENST00000624959	
ENSG00000278874	ENST00000624400	
ENSG00000280016	ENST00000623432	
ENSG00000145495	ENST00000274140	ENSP00000274140
ENSG00000145495	ENST00000449913	ENSP00000414643
ENSG00000145495	ENST00000502795	ENSP00000426000
ENSG00000145495	ENST00000511802	
ENSG00000145495	ENST00000503788	ENSP00000425930
ENSG00000145495	ENST00000510872	
ENSG00000145495	ENST00000507863	
ENSG00000145495	ENST00000506131	
ENSG00000145495	ENST00000514961	
ENSG00000145495	ENST00000510792	ENSP00000424512
ENSG00000145495	ENST00000512449	
ENSG00000145495	ENST00000505253	
ENSG00000145495	ENST00000514312	
ENSG00000145495	ENST00000606497	
ENSG00000108946	ENST00000589017	ENSP00000465445
ENSG00000108946	ENST00000592800	ENSP00000466314
ENSG00000108946	ENST00000358598	ENSP00000351410
ENSG00000108946	ENST00000392711	ENSP00000376475
ENSG00000108946	ENST00000585427	ENSP00000464715
ENSG00000108946	ENST00000592194	
ENSG00000108946	ENST00000691392	
ENSG00000108946	ENST00000585608	ENSP00000466722
ENSG00000108946	ENST00000585460	
ENSG00000108946	ENST00000589228	ENSP00000464977
ENSG00000108946	ENST00000588188	ENSP00000468106
ENSG00000108946	ENST00000686019	
ENSG00000108946	ENST00000392710	ENSP00000376474
ENSG00000108946	ENST00000536854	ENSP00000445625
ENSG00000108946	ENST00000589309	ENSP00000467500
ENSG00000108946	ENST00000588178	ENSP00000465013
ENSG00000108946	ENST00000711037	ENSP00000518555
ENSG00000108946	ENST00000589480	ENSP00000466649
ENSG00000108946	ENST00000585815	ENSP00000467867
ENSG00000108946	ENST00000585981	ENSP00000467311
ENSG00000108946	ENST00000689625	
ENSG00000108946	ENST00000586397	ENSP00000466459
ENSG00000108946	ENST00000689501	
ENSG00000108946	ENST00000586541	ENSP00000465740
ENSG00000108946	ENST00000585907	
ENSG00000163565	ENST00000566111	ENSP00000458084
ENSG00000163565	ENST00000426592	ENSP00000406406
ENSG00000163565	ENST00000447473	ENSP00000407052
ENSG00000163565	ENST00000368131	ENSP00000357113
ENSG00000163565	ENST00000295809	ENSP00000295809
ENSG00000163565	ENST00000368132	ENSP00000357114
ENSG00000163565	ENST00000483916	
ENSG00000163565	ENST00000493884	
ENSG00000163565	ENST00000359709	ENSP00000352740
ENSG00000163565	ENST00000448393	ENSP00000404325
ENSG00000163565	ENST00000567661	ENSP00000456094
ENSG00000163565	ENST00000474473	ENSP00000456129
ENSG00000163565	ENST00000562225	
ENSG00000163539	ENST00000464961	
ENSG00000163539	ENST00000468888	ENSP00000419974
ENSG00000163539	ENST00000399362	ENSP00000382297
ENSG00000163539	ENST00000480013	ENSP00000417518
ENSG00000163539	ENST00000461133	ENSP00000419305
ENSG00000163539	ENST00000487553	ENSP00000420307
ENSG00000163539	ENST00000635664	ENSP00000489023
ENSG00000163539	ENST00000476251	ENSP00000418488
ENSG00000163539	ENST00000494261	
ENSG00000163539	ENST00000480385	ENSP00000417386
ENSG00000163539	ENST00000493577	
ENSG00000163539	ENST00000491045	
ENSG00000163539	ENST00000475576	ENSP00000417666
ENSG00000163539	ENST00000313350	ENSP00000324364
ENSG00000163539	ENST00000487200	ENSP00000418939
